FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,ITE1A,Grosseto,FAVACH,Età media dei padri alla nascita del figlio,2021,35.69,,
A,Annuale,ITE1A,Grosseto,FAVACH,Età media dei padri alla nascita del figlio,2022,35.98,,
A,Annuale,ITE1A,Grosseto,FAVACH,Età media dei padri alla nascita del figlio,2023,36.05,,
A,Annuale,ITE15,Prato,FAVACH,Età media dei padri alla nascita del figlio,1999,34.08,,
A,Annuale,ITE15,Prato,FAVACH,Età media dei padri alla nascita del figlio,2000,34.24,,
A,Annuale,ITE15,Prato,FAVACH,Età media dei padri alla nascita del figlio,2001,34.21,,
A,Annuale,ITE15,Prato,FAVACH,Età media dei padri alla nascita del figlio,2002,34.56,,
A,Annuale,ITE15,Prato,FAVACH,Età media dei padri alla nascita del figlio,2003,34.81,,
A,Annuale,ITE15,Prato,FAVACH,Età media dei padri alla nascita del figlio,2004,34.47,,
A,Annuale,ITE15,Prato,FAVACH,Età media dei padri alla nascita del figlio,2005,34.53,,
A,Annuale,ITE15,Prato,FAVACH,Età media dei padri alla nascita del figlio,2006,34.62,,
A,Annuale,ITE15,Prato,FAVACH,Età media dei padri alla nascita del figlio,2007,34.69,,
A,Annuale,ITE15,Prato,FAVACH,Età media dei padri alla nascita del figlio,2008,34.64,,
A,Annuale,ITE15,Prato,FAVACH,Età media dei padri alla nascita del figlio,2009,34.56,,
A,Annuale,ITE15,Prato,FAVACH,Età media dei padri alla nascita del figlio,2010,34.03,,
A,Annuale,ITE15,Prato,FAVACH,Età media dei padri alla nascita del figlio,2011,34.26,,
A,Annuale,ITE15,Prato,FAVACH,Età media dei padri alla nascita del figlio,2012,34.03,,
A,Annuale,ITE15,Prato,FAVACH,Età media dei padri alla nascita del figlio,2013,34.44,,
A,Annuale,ITE15,Prato,FAVACH,Età media dei padri alla nascita del figlio,2014,34.08,,
A,Annuale,ITE15,Prato,FAVACH,Età media dei padri alla nascita del figlio,2015,34.89,,
A,Annuale,ITE15,Prato,FAVACH,Età media dei padri alla nascita del figlio,2016,34.48,,
A,Annuale,ITE15,Prato,FAVACH,Età media dei padri alla nascita del figlio,2017,34.87,,
A,Annuale,ITE15,Prato,FAVACH,Età media dei padri alla nascita del figlio,2018,35.21,,
A,Annuale,ITE15,Prato,FAVACH,Età media dei padri alla nascita del figlio,2019,35.19,,
A,Annuale,ITE15,Prato,FAVACH,Età media dei padri alla nascita del figlio,2020,35.01,,
A,Annuale,ITE15,Prato,FAVACH,Età media dei padri alla nascita del figlio,2021,35.58,,
A,Annuale,ITE15,Prato,FAVACH,Età media dei padri alla nascita del figlio,2022,35.67,,
A,Annuale,ITE15,Prato,FAVACH,Età media dei padri alla nascita del figlio,2023,35.57,,
A,Annuale,ITE2,Umbria,FAVACH,Età media dei padri alla nascita del figlio,1999,34.36,,
A,Annuale,ITE2,Umbria,FAVACH,Età media dei padri alla nascita del figlio,2000,34.5,,
A,Annuale,ITE2,Umbria,FAVACH,Età media dei padri alla nascita del figlio,2001,34.36,,
A,Annuale,ITE2,Umbria,FAVACH,Età media dei padri alla nascita del figlio,2002,34.42,,
A,Annuale,ITE2,Umbria,FAVACH,Età media dei padri alla nascita del figlio,2003,34.54,,
A,Annuale,ITE2,Umbria,FAVACH,Età media dei padri alla nascita del figlio,2004,34.63,,
A,Annuale,ITE2,Umbria,FAVACH,Età media dei padri alla nascita del figlio,2005,34.68,,
A,Annuale,ITE2,Umbria,FAVACH,Età media dei padri alla nascita del figlio,2006,34.88,,
A,Annuale,ITE2,Umbria,FAVACH,Età media dei padri alla nascita del figlio,2007,34.92,,
A,Annuale,ITE2,Umbria,FAVACH,Età media dei padri alla nascita del figlio,2008,34.91,,
A,Annuale,ITE2,Umbria,FAVACH,Età media dei padri alla nascita del figlio,2009,35.02,,
A,Annuale,ITE2,Umbria,FAVACH,Età media dei padri alla nascita del figlio,2010,35,,
A,Annuale,ITE2,Umbria,FAVACH,Età media dei padri alla nascita del figlio,2011,35.17,,
A,Annuale,ITE2,Umbria,FAVACH,Età media dei padri alla nascita del figlio,2012,35.23,,
A,Annuale,ITE2,Umbria,FAVACH,Età media dei padri alla nascita del figlio,2013,35.28,,
A,Annuale,ITE2,Umbria,FAVACH,Età media dei padri alla nascita del figlio,2014,35.41,,
A,Annuale,ITE2,Umbria,FAVACH,Età media dei padri alla nascita del figlio,2015,35.43,,
A,Annuale,ITE2,Umbria,FAVACH,Età media dei padri alla nascita del figlio,2016,35.48,,
A,Annuale,ITE2,Umbria,FAVACH,Età media dei padri alla nascita del figlio,2017,35.59,,
A,Annuale,ITE2,Umbria,FAVACH,Età media dei padri alla nascita del figlio,2018,35.49,,
A,Annuale,ITE2,Umbria,FAVACH,Età media dei padri alla nascita del figlio,2019,35.8,,
A,Annuale,ITE2,Umbria,FAVACH,Età media dei padri alla nascita del figlio,2020,35.53,,
A,Annuale,ITE2,Umbria,FAVACH,Età media dei padri alla nascita del figlio,2021,35.92,,
A,Annuale,ITE2,Umbria,FAVACH,Età media dei padri alla nascita del figlio,2022,35.89,,
A,Annuale,ITE2,Umbria,FAVACH,Età media dei padri alla nascita del figlio,2023,36.07,,
A,Annuale,ITE21,Perugia,FAVACH,Età media dei padri alla nascita del figlio,1999,34.38,,
A,Annuale,ITE21,Perugia,FAVACH,Età media dei padri alla nascita del figlio,2000,34.53,,
A,Annuale,ITE21,Perugia,FAVACH,Età media dei padri alla nascita del figlio,2001,34.3,,
A,Annuale,ITE21,Perugia,FAVACH,Età media dei padri alla nascita del figlio,2002,34.45,,
A,Annuale,ITE21,Perugia,FAVACH,Età media dei padri alla nascita del figlio,2003,34.55,,
A,Annuale,ITE21,Perugia,FAVACH,Età media dei padri alla nascita del figlio,2004,34.55,,
A,Annuale,ITE21,Perugia,FAVACH,Età media dei padri alla nascita del figlio,2005,34.62,,
A,Annuale,ITE21,Perugia,FAVACH,Età media dei padri alla nascita del figlio,2006,34.97,,
A,Annuale,ITE21,Perugia,FAVACH,Età media dei padri alla nascita del figlio,2007,34.87,,
A,Annuale,ITE21,Perugia,FAVACH,Età media dei padri alla nascita del figlio,2008,34.91,,
A,Annuale,ITE21,Perugia,FAVACH,Età media dei padri alla nascita del figlio,2009,35.02,,
A,Annuale,ITE21,Perugia,FAVACH,Età media dei padri alla nascita del figlio,2010,35.01,,
A,Annuale,ITE21,Perugia,FAVACH,Età media dei padri alla nascita del figlio,2011,35.18,,
A,Annuale,ITE21,Perugia,FAVACH,Età media dei padri alla nascita del figlio,2012,35.25,,
A,Annuale,ITE21,Perugia,FAVACH,Età media dei padri alla nascita del figlio,2013,35.22,,
A,Annuale,ITE21,Perugia,FAVACH,Età media dei padri alla nascita del figlio,2014,35.49,,
A,Annuale,ITE21,Perugia,FAVACH,Età media dei padri alla nascita del figlio,2015,35.37,,
A,Annuale,ITE21,Perugia,FAVACH,Età media dei padri alla nascita del figlio,2016,35.56,,
A,Annuale,ITE21,Perugia,FAVACH,Età media dei padri alla nascita del figlio,2017,35.6,,
A,Annuale,ITE21,Perugia,FAVACH,Età media dei padri alla nascita del figlio,2018,35.58,,
A,Annuale,ITE21,Perugia,FAVACH,Età media dei padri alla nascita del figlio,2019,35.88,,
A,Annuale,ITE21,Perugia,FAVACH,Età media dei padri alla nascita del figlio,2020,35.49,,
A,Annuale,ITE21,Perugia,FAVACH,Età media dei padri alla nascita del figlio,2021,35.92,,
A,Annuale,ITE21,Perugia,FAVACH,Età media dei padri alla nascita del figlio,2022,35.98,,
A,Annuale,ITE21,Perugia,FAVACH,Età media dei padri alla nascita del figlio,2023,36.18,,
A,Annuale,ITE22,Terni,FAVACH,Età media dei padri alla nascita del figlio,1999,34.35,,
A,Annuale,ITE22,Terni,FAVACH,Età media dei padri alla nascita del figlio,2000,34.42,,
A,Annuale,ITE22,Terni,FAVACH,Età media dei padri alla nascita del figlio,2001,34.56,,
A,Annuale,ITE22,Terni,FAVACH,Età media dei padri alla nascita del figlio,2002,34.29,,
A,Annuale,ITE22,Terni,FAVACH,Età media dei padri alla nascita del figlio,2003,34.5,,
A,Annuale,ITE22,Terni,FAVACH,Età media dei padri alla nascita del figlio,2004,34.9,,
A,Annuale,ITE22,Terni,FAVACH,Età media dei padri alla nascita del figlio,2005,34.9,,
A,Annuale,ITE22,Terni,FAVACH,Età media dei padri alla nascita del figlio,2006,34.6,,
A,Annuale,ITE22,Terni,FAVACH,Età media dei padri alla nascita del figlio,2007,35.1,,
A,Annuale,ITE22,Terni,FAVACH,Età media dei padri alla nascita del figlio,2008,34.93,,
A,Annuale,ITE22,Terni,FAVACH,Età media dei padri alla nascita del figlio,2009,35.04,,
A,Annuale,ITE22,Terni,FAVACH,Età media dei padri alla nascita del figlio,2010,34.97,,
A,Annuale,ITE22,Terni,FAVACH,Età media dei padri alla nascita del figlio,2011,35.18,,
A,Annuale,ITE22,Terni,FAVACH,Età media dei padri alla nascita del figlio,2012,35.17,,
A,Annuale,ITE22,Terni,FAVACH,Età media dei padri alla nascita del figlio,2013,35.47,,
A,Annuale,ITE22,Terni,FAVACH,Età media dei padri alla nascita del figlio,2014,35.18,,
A,Annuale,ITE22,Terni,FAVACH,Età media dei padri alla nascita del figlio,2015,35.65,,
A,Annuale,ITE22,Terni,FAVACH,Età media dei padri alla nascita del figlio,2016,35.25,,
A,Annuale,ITE22,Terni,FAVACH,Età media dei padri alla nascita del figlio,2017,35.58,,
A,Annuale,ITE22,Terni,FAVACH,Età media dei padri alla nascita del figlio,2018,35.2,,
A,Annuale,ITE22,Terni,FAVACH,Età media dei padri alla nascita del figlio,2019,35.57,,
A,Annuale,ITE22,Terni,FAVACH,Età media dei padri alla nascita del figlio,2020,35.67,,
A,Annuale,ITE22,Terni,FAVACH,Età media dei padri alla nascita del figlio,2021,35.95,,
A,Annuale,ITE22,Terni,FAVACH,Età media dei padri alla nascita del figlio,2022,35.58,,
A,Annuale,ITE22,Terni,FAVACH,Età media dei padri alla nascita del figlio,2023,35.73,,
A,Annuale,ITE3,Marche,FAVACH,Età media dei padri alla nascita del figlio,1999,34.54,,
A,Annuale,ITE3,Marche,FAVACH,Età media dei padri alla nascita del figlio,2000,34.61,,
A,Annuale,ITE3,Marche,FAVACH,Età media dei padri alla nascita del figlio,2001,34.62,,
A,Annuale,ITE3,Marche,FAVACH,Età media dei padri alla nascita del figlio,2002,34.58,,
A,Annuale,ITE3,Marche,FAVACH,Età media dei padri alla nascita del figlio,2003,34.81,,
A,Annuale,ITE3,Marche,FAVACH,Età media dei padri alla nascita del figlio,2004,34.92,,
A,Annuale,ITE3,Marche,FAVACH,Età media dei padri alla nascita del figlio,2005,34.83,,
A,Annuale,ITE3,Marche,FAVACH,Età media dei padri alla nascita del figlio,2006,35.03,,
A,Annuale,ITE3,Marche,FAVACH,Età media dei padri alla nascita del figlio,2007,35.16,,
A,Annuale,ITE3,Marche,FAVACH,Età media dei padri alla nascita del figlio,2008,35.11,,
A,Annuale,ITE3,Marche,FAVACH,Età media dei padri alla nascita del figlio,2009,35.05,,
A,Annuale,ITE3,Marche,FAVACH,Età media dei padri alla nascita del figlio,2010,35.18,,
A,Annuale,ITE3,Marche,FAVACH,Età media dei padri alla nascita del figlio,2011,35.26,,
A,Annuale,ITE3,Marche,FAVACH,Età media dei padri alla nascita del figlio,2012,35.33,,
A,Annuale,ITE3,Marche,FAVACH,Età media dei padri alla nascita del figlio,2013,35.43,,
A,Annuale,ITE3,Marche,FAVACH,Età media dei padri alla nascita del figlio,2014,35.46,,
A,Annuale,ITE3,Marche,FAVACH,Età media dei padri alla nascita del figlio,2015,35.65,,
A,Annuale,ITE3,Marche,FAVACH,Età media dei padri alla nascita del figlio,2016,35.69,,
A,Annuale,ITE3,Marche,FAVACH,Età media dei padri alla nascita del figlio,2017,35.79,,
A,Annuale,ITE3,Marche,FAVACH,Età media dei padri alla nascita del figlio,2018,35.91,,
A,Annuale,ITE3,Marche,FAVACH,Età media dei padri alla nascita del figlio,2019,36.14,,
A,Annuale,ITE3,Marche,FAVACH,Età media dei padri alla nascita del figlio,2020,35.99,,
A,Annuale,ITE3,Marche,FAVACH,Età media dei padri alla nascita del figlio,2021,36.16,,
A,Annuale,ITE3,Marche,FAVACH,Età media dei padri alla nascita del figlio,2022,36.18,,
A,Annuale,ITE3,Marche,FAVACH,Età media dei padri alla nascita del figlio,2023,36.36,,
A,Annuale,ITE31,Pesaro e Urbino,FAVACH,Età media dei padri alla nascita del figlio,1999,34.25,,
A,Annuale,ITE31,Pesaro e Urbino,FAVACH,Età media dei padri alla nascita del figlio,2000,34.34,,
A,Annuale,ITE31,Pesaro e Urbino,FAVACH,Età media dei padri alla nascita del figlio,2001,34.41,,
A,Annuale,ITE31,Pesaro e Urbino,FAVACH,Età media dei padri alla nascita del figlio,2002,34.13,,
A,Annuale,ITE31,Pesaro e Urbino,FAVACH,Età media dei padri alla nascita del figlio,2003,34.49,,
A,Annuale,ITE31,Pesaro e Urbino,FAVACH,Età media dei padri alla nascita del figlio,2004,34.75,,
A,Annuale,ITE31,Pesaro e Urbino,FAVACH,Età media dei padri alla nascita del figlio,2005,34.48,,
A,Annuale,ITE31,Pesaro e Urbino,FAVACH,Età media dei padri alla nascita del figlio,2006,34.83,,
A,Annuale,ITE31,Pesaro e Urbino,FAVACH,Età media dei padri alla nascita del figlio,2007,35,,
A,Annuale,ITE31,Pesaro e Urbino,FAVACH,Età media dei padri alla nascita del figlio,2008,34.94,,
A,Annuale,ITE31,Pesaro e Urbino,FAVACH,Età media dei padri alla nascita del figlio,2009,34.8,,
A,Annuale,ITE31,Pesaro e Urbino,FAVACH,Età media dei padri alla nascita del figlio,2010,35.04,,
A,Annuale,ITE31,Pesaro e Urbino,FAVACH,Età media dei padri alla nascita del figlio,2011,35.05,,
A,Annuale,ITE31,Pesaro e Urbino,FAVACH,Età media dei padri alla nascita del figlio,2012,35.17,,
A,Annuale,ITE31,Pesaro e Urbino,FAVACH,Età media dei padri alla nascita del figlio,2013,35.21,,
A,Annuale,ITE31,Pesaro e Urbino,FAVACH,Età media dei padri alla nascita del figlio,2014,35.39,,
A,Annuale,ITE31,Pesaro e Urbino,FAVACH,Età media dei padri alla nascita del figlio,2015,35.48,,
A,Annuale,ITE31,Pesaro e Urbino,FAVACH,Età media dei padri alla nascita del figlio,2016,35.52,,
A,Annuale,ITE31,Pesaro e Urbino,FAVACH,Età media dei padri alla nascita del figlio,2017,35.53,,
A,Annuale,ITE31,Pesaro e Urbino,FAVACH,Età media dei padri alla nascita del figlio,2018,35.87,,
A,Annuale,ITE31,Pesaro e Urbino,FAVACH,Età media dei padri alla nascita del figlio,2019,36.17,,
A,Annuale,ITE31,Pesaro e Urbino,FAVACH,Età media dei padri alla nascita del figlio,2020,35.87,,
A,Annuale,ITE31,Pesaro e Urbino,FAVACH,Età media dei padri alla nascita del figlio,2021,35.67,,
A,Annuale,ITE31,Pesaro e Urbino,FAVACH,Età media dei padri alla nascita del figlio,2022,36.02,,
A,Annuale,ITE31,Pesaro e Urbino,FAVACH,Età media dei padri alla nascita del figlio,2023,36.31,,
A,Annuale,ITE32,Ancona,FAVACH,Età media dei padri alla nascita del figlio,1999,34.47,,
A,Annuale,ITE32,Ancona,FAVACH,Età media dei padri alla nascita del figlio,2000,34.48,,
A,Annuale,ITE32,Ancona,FAVACH,Età media dei padri alla nascita del figlio,2001,34.48,,
A,Annuale,ITE32,Ancona,FAVACH,Età media dei padri alla nascita del figlio,2002,34.45,,
A,Annuale,ITE32,Ancona,FAVACH,Età media dei padri alla nascita del figlio,2003,34.75,,
A,Annuale,ITE32,Ancona,FAVACH,Età media dei padri alla nascita del figlio,2004,34.83,,
A,Annuale,ITE32,Ancona,FAVACH,Età media dei padri alla nascita del figlio,2005,34.77,,
A,Annuale,ITE32,Ancona,FAVACH,Età media dei padri alla nascita del figlio,2006,34.91,,
A,Annuale,ITE32,Ancona,FAVACH,Età media dei padri alla nascita del figlio,2007,34.93,,
A,Annuale,ITE32,Ancona,FAVACH,Età media dei padri alla nascita del figlio,2008,34.93,,
A,Annuale,ITE32,Ancona,FAVACH,Età media dei padri alla nascita del figlio,2009,34.7,,
A,Annuale,ITE32,Ancona,FAVACH,Età media dei padri alla nascita del figlio,2010,35.05,,
A,Annuale,ITE32,Ancona,FAVACH,Età media dei padri alla nascita del figlio,2011,35.12,,
A,Annuale,ITE32,Ancona,FAVACH,Età media dei padri alla nascita del figlio,2012,35.2,,
A,Annuale,ITE32,Ancona,FAVACH,Età media dei padri alla nascita del figlio,2013,35.27,,
A,Annuale,ITE32,Ancona,FAVACH,Età media dei padri alla nascita del figlio,2014,35.33,,
A,Annuale,ITE32,Ancona,FAVACH,Età media dei padri alla nascita del figlio,2015,35.48,,
A,Annuale,ITE32,Ancona,FAVACH,Età media dei padri alla nascita del figlio,2016,35.38,,
A,Annuale,ITE32,Ancona,FAVACH,Età media dei padri alla nascita del figlio,2017,35.58,,
A,Annuale,ITE32,Ancona,FAVACH,Età media dei padri alla nascita del figlio,2018,35.67,,
A,Annuale,ITE32,Ancona,FAVACH,Età media dei padri alla nascita del figlio,2019,35.93,,
A,Annuale,ITE32,Ancona,FAVACH,Età media dei padri alla nascita del figlio,2020,35.8,,
A,Annuale,ITE32,Ancona,FAVACH,Età media dei padri alla nascita del figlio,2021,36.12,,
A,Annuale,ITE32,Ancona,FAVACH,Età media dei padri alla nascita del figlio,2022,35.94,,
A,Annuale,ITE32,Ancona,FAVACH,Età media dei padri alla nascita del figlio,2023,36.07,,
A,Annuale,ITE33,Macerata,FAVACH,Età media dei padri alla nascita del figlio,1999,34.64,,
A,Annuale,ITE33,Macerata,FAVACH,Età media dei padri alla nascita del figlio,2000,34.74,,
A,Annuale,ITE33,Macerata,FAVACH,Età media dei padri alla nascita del figlio,2001,34.8,,
A,Annuale,ITE33,Macerata,FAVACH,Età media dei padri alla nascita del figlio,2002,34.77,,
A,Annuale,ITE33,Macerata,FAVACH,Età media dei padri alla nascita del figlio,2003,34.86,,
A,Annuale,ITE33,Macerata,FAVACH,Età media dei padri alla nascita del figlio,2004,34.97,,
A,Annuale,ITE33,Macerata,FAVACH,Età media dei padri alla nascita del figlio,2005,35.09,,
A,Annuale,ITE33,Macerata,FAVACH,Età media dei padri alla nascita del figlio,2006,34.97,,
A,Annuale,ITE33,Macerata,FAVACH,Età media dei padri alla nascita del figlio,2007,35.09,,
A,Annuale,ITE33,Macerata,FAVACH,Età media dei padri alla nascita del figlio,2008,35.04,,
A,Annuale,ITE33,Macerata,FAVACH,Età media dei padri alla nascita del figlio,2009,35.37,,
A,Annuale,ITE33,Macerata,FAVACH,Età media dei padri alla nascita del figlio,2010,35.06,,
A,Annuale,ITE33,Macerata,FAVACH,Età media dei padri alla nascita del figlio,2011,35.13,,
A,Annuale,ITE33,Macerata,FAVACH,Età media dei padri alla nascita del figlio,2012,35.31,,
A,Annuale,ITE33,Macerata,FAVACH,Età media dei padri alla nascita del figlio,2013,35.39,,
A,Annuale,ITE33,Macerata,FAVACH,Età media dei padri alla nascita del figlio,2014,35.07,,
A,Annuale,ITE33,Macerata,FAVACH,Età media dei padri alla nascita del figlio,2015,35.58,,
A,Annuale,ITE33,Macerata,FAVACH,Età media dei padri alla nascita del figlio,2016,35.76,,
A,Annuale,ITE33,Macerata,FAVACH,Età media dei padri alla nascita del figlio,2017,35.94,,
A,Annuale,ITE33,Macerata,FAVACH,Età media dei padri alla nascita del figlio,2018,35.82,,
A,Annuale,ITE33,Macerata,FAVACH,Età media dei padri alla nascita del figlio,2019,36.07,,
A,Annuale,ITE33,Macerata,FAVACH,Età media dei padri alla nascita del figlio,2020,35.98,,
A,Annuale,ITE33,Macerata,FAVACH,Età media dei padri alla nascita del figlio,2021,36.31,,
A,Annuale,ITE33,Macerata,FAVACH,Età media dei padri alla nascita del figlio,2022,36.43,,
A,Annuale,ITE33,Macerata,FAVACH,Età media dei padri alla nascita del figlio,2023,36.54,,
A,Annuale,ITE34,Ascoli Piceno,FAVACH,Età media dei padri alla nascita del figlio,1999,34.79,,
A,Annuale,ITE34,Ascoli Piceno,FAVACH,Età media dei padri alla nascita del figlio,2000,34.91,,
A,Annuale,ITE34,Ascoli Piceno,FAVACH,Età media dei padri alla nascita del figlio,2001,34.95,,
A,Annuale,ITE34,Ascoli Piceno,FAVACH,Età media dei padri alla nascita del figlio,2002,35.06,,
A,Annuale,ITE34,Ascoli Piceno,FAVACH,Età media dei padri alla nascita del figlio,2003,35.01,,
A,Annuale,ITE34,Ascoli Piceno,FAVACH,Età media dei padri alla nascita del figlio,2004,35.11,,
A,Annuale,ITE34,Ascoli Piceno,FAVACH,Età media dei padri alla nascita del figlio,2005,34.9,,
A,Annuale,ITE34,Ascoli Piceno,FAVACH,Età media dei padri alla nascita del figlio,2006,35.52,,
A,Annuale,ITE34,Ascoli Piceno,FAVACH,Età media dei padri alla nascita del figlio,2007,35.74,,
A,Annuale,ITE34,Ascoli Piceno,FAVACH,Età media dei padri alla nascita del figlio,2008,35.5,,
A,Annuale,ITE34,Ascoli Piceno,FAVACH,Età media dei padri alla nascita del figlio,2009,35.46,,
A,Annuale,ITE34,Ascoli Piceno,FAVACH,Età media dei padri alla nascita del figlio,2010,35.67,,
A,Annuale,ITE34,Ascoli Piceno,FAVACH,Età media dei padri alla nascita del figlio,2011,35.71,,
A,Annuale,ITE34,Ascoli Piceno,FAVACH,Età media dei padri alla nascita del figlio,2012,35.78,,
A,Annuale,ITE34,Ascoli Piceno,FAVACH,Età media dei padri alla nascita del figlio,2013,35.9,,
A,Annuale,ITE34,Ascoli Piceno,FAVACH,Età media dei padri alla nascita del figlio,2014,35.92,,
A,Annuale,ITE34,Ascoli Piceno,FAVACH,Età media dei padri alla nascita del figlio,2015,36.22,,
